id,message,created_time,permalink_url,post_impressions
425421338250110_1072168241580401,"Ticket update for ADE ⚠️

Just 30 days to go until the iconic yellow boxes of ADE will be turned on. Both Ratherlost & PAX-ROMANA present CODA and Rush Hour have been sold out, but if you missed out on Rush Hour there’s still hope—we’ve set aside a limited batch of tickets that will be released next week together with the lineup. Be sure to sign up: https://bit.ly/3ZAx7zI

Don’t sleep on it—tickets for Agrio Club will sell out shortly, and it won’t take long for VBX and Live From Earth to follow. 

We can’t wait to see all of you on the floor next month. 💛

___
Photos of last year by Martijn Kuyvenhoven",2024-09-18T12:22:37+0000,https://www.facebook.com/1171958854934672/posts/1072168241580401,1505
425421338250110_1067847748679117,"Special b2b-announcement incoming! 📣

Live From Earth returns during ADE with something truly exciting: a lineup of exclusive and never-seen-before B2B sets! Each combination features artists who have never played together, promising an exceptional 10-hour odyssey. 

Don’t miss out on the last Early Admission and Phase I tickets before they’re gone: https://eventix.shop/rs693ser",2024-09-13T14:14:38+0000,https://www.facebook.com/1171958854934672/posts/1067847748679117,1148
425421338250110_491686080305572,,2024-09-09T14:40:12+0000,https://www.facebook.com/events/491686080305572/,705
425421338250110_1062134315917127,"Get closer to Luuk van Dijk, Matisa and Tsepo—before catching them in action on Friday, 20th September for the next edition of Get Closer ✨

🔗 in bio for tickets",2024-09-06T09:07:44+0000,https://www.facebook.com/1171958854934672/posts/1062134315917127,732
425421338250110_2169078036801882,,2024-09-05T15:01:56+0000,https://www.facebook.com/events/2169078036801882/,768
425421338250110_1061423009321591,"Next Saturday, Monnom Black is taking over both our Club and Colorfloor! 💥 

Pre-sale is at its peak, so make sure to grab one of the last remaining tickets now: https://eventix.shop/redmatvq",2024-09-05T11:57:00+0000,https://www.facebook.com/1171958854934672/posts/1061423009321591,1749
425421338250110_1547060016196019,,2024-09-03T10:31:41+0000,https://www.facebook.com/events/1547060016196019/,505
425421338250110_826407802912335,,2024-09-02T09:41:51+0000,https://www.facebook.com/1171958854934672/posts/826407802912335?substory_index=826407802912335,1739
425421338250110_864893858913182,,2024-08-28T10:16:20+0000,https://www.facebook.com/events/864893858913182/,821
425421338250110_359088577141763,,2024-08-27T12:01:44+0000,https://www.facebook.com/events/359088577141763/,671
425421338250110_1049062420557650,"On Friday, November 1st, label honcho Héctor Oaks brings his concept KAOS to Lofi. While his label OAKS usually focuses on more ‘classic’ or ‘traditional’ sounds, represses and music from already established artists, KAOS offers a different experience. It’s an experimental playground—more radical, more thrilling, and open to a diverse range of artists and sounds, pushing the boundaries of the conventional.

Don't miss out: make sure to pre-register now: https://bit.ly/4fhZJmO
 
The pre-sale for KAOS starts coming Monday, August 26 at 12:00. 

KAOS w/ Héctor Oaks, Adiel, Carmen Electro, P.E.A.R.L. b2b Not A Headliner",2024-08-21T10:26:57+0000,https://www.facebook.com/1171958854934672/videos/1059726245684534,572
425421338250110_446257318380363,,2024-08-21T10:23:03+0000,https://www.facebook.com/events/446257318380363/,746
425421338250110_1043051237825435,"Just one month to go until we dance through the night with this incredible lineup, all the way until 9:00 AM to welcome the first rays of sunlight. 

Phase I tickets for Monnom Black w/ Dax J are almost gone, and we're about to enter the final ticket phase. Don't miss out!

Tickets: https://eventix.shop/redmatvq",2024-08-14T10:59:27+0000,https://www.facebook.com/1171958854934672/posts/1043051237825435,1443
425421338250110_1041338334663392,"September at Lofi 🔆

The final month of summer is upon us, which means our weekly Courtyard sessions are coming to an end. But don’t worry—although SONA presents: JUNGLE and TLM Airlines have already sold out, there are still plenty of chances to soak up the sun in our concrete oasis over the next few weeks.

We’re excited to present three unique Patio Lofi editions on our cherished Sundays. On Saturdays, enjoy PLANET Lofi (by Paradigm & VBX), Festimi x Club Celeste, and Palet x Lofi - Summer Closing, each starting their 15-hour journey in the sunny Courtyard and transitioning indoors for an electrifying finale as night falls.

Monnom Black w/ Dax J will take the opposite approach, starting after dark and continuing until 09:00 in the morning to greet the first rays of sunlight. We’re also thrilled to welcome back Get Closer w/ Luuk van Dijk, Demi Riquísimo, Kyra Khaldi, Laidlaw, Matisa & Tsepo at night—a tightly curated lineup that breathes house in all its forms. Tickets for September are selling fast, so you know what to do.

Let’s savor every moment of this season before we wrap it up in September! 🪭",2024-08-12T15:03:34+0000,https://www.facebook.com/1171958854934672/videos/385701701213099,717
425421338250110_1037992808331278,"Timetable is here for Ratherlost 24 hours, next Saturday & Sunday. 🌀

Presale is peaking. Don’t miss out, grab yours now 🔗 https://eventix.shop/nkcvtr2k

There are different ticket types available for entry at various timeslots - all allow to stay until the end.
Leaving the event and coming back later is possible for a small fee.",2024-08-08T14:58:29+0000,https://www.facebook.com/1171958854934672/posts/1037992808331278,1893
425421338250110_1699031770907122,,2024-08-07T13:36:58+0000,https://www.facebook.com/events/1699031770907122/,678
425421338250110_1037040555093170,"Our ADE program is live! Where will we meet in October? 💛

Pre-sales for Live From Earth, VBX, Rush Hour (sold out), and Agrio Club have closed. Remaining tickets are now available on our website or via the link in our bio, so grab yours while you can!

Coda lineup and presale announcement will be on August 22, and the Rush Hour lineup will be revealed on August 29. Stay tuned! 💋",2024-08-07T13:00:23+0000,https://www.facebook.com/1171958854934672/posts/1037040555093170,1670
425421338250110_1032579098872649,"It’s time to get closer.

Luuk van Dijk’s concept Get Closer returns to Lofi with a tightly curated lineup that breathes house in all its forms, bringing a lineup of standout DJs who are sure to make you groove from minute one.

Tickets available now: https://eventix.shop/qq9rdx5d",2024-08-02T12:10:26+0000,https://www.facebook.com/1171958854934672/posts/1032579098872649,935
425421338250110_417367721450210,,2024-08-02T11:20:31+0000,https://www.facebook.com/events/417367721450210/,624
425421338250110_1968903713569378,,2024-08-01T15:12:07+0000,https://www.facebook.com/1171958854934672/posts/1968903713569378?substory_index=1968903713569378,1179
425421338250110_1031006335696592,"The grand finale of Patio season is here 🎭

With mixed emotions, we look ahead to the closing of the Courtyard. Fortunately, we still have two months of summer left before transitioning into the club season. On September 29th, we’ll gather one last time to dance in our Sunday sanctuary before going out with a bang in the Colorfloor, which will have extended hours for this special occasion.

Providing the final soundtrack for our seasonal wrap-up:
✧ DJ Mell G
✧ Nala Brown
✧ Philippa Pacho
✧ Woody92
✧ Zenker Brothers

Patio - Courtyard Closing
Sunday, September 29th
15:00 - 03:00
Lofi, Amsterdam",2024-07-31T16:32:19+0000,https://www.facebook.com/1171958854934672/posts/1031006335696592,1299
425421338250110_1029102799220279,"The Courtyard was buzzing with high energy and sunshine last Saturday ❤

Photos by @zwtsr.photo",2024-07-29T13:28:53+0000,https://www.facebook.com/1171958854934672/posts/1029102799220279,2028
425421338250110_1026257186171507,"With only two months remaining in the Courtyard season, we’re delighted to announce the tenth edition of Patio 💋

As summer unfolds, we’re confident this will be an wonderful day. Join us as we begin our dance together under the open sky before moving into the Colorfloor for our second-last weekend closing.

Taking us on this musical journey: 
✧ Amanda Mussi 
✧ Kaiser 
✧ mul/ANNA 
✧ DJ Tool 
✧ Yanamaste

Patio [10] 
Sunday, September 15th
15:00 - 02:00
Lofi, Amsterdam",2024-07-26T11:18:15+0000,https://www.facebook.com/1171958854934672/posts/1026257186171507,962
425421338250110_1024393453024547,"ADE announcement incoming! 🟨

17/10 Live From Earth
18/10 VBX
19/10 Rush Hour
19/10 Tjade pres. Agrio Club
20/10 CODA by Ratherlost & PAX ROMANA

Pre-register now for 
Live From Earth https://bit.ly/4deodvo
VBX https://bit.ly/4deOpq2
Agrio Club: https://bit.ly/4cWXROT

If you signed up for Rush Hour earlier, you’ll receive an email today. More information about CODA follows soon.",2024-07-24T10:29:39+0000,https://www.facebook.com/1171958854934672/videos/26959731160280738,941
425421338250110_1023059329824626,"Reflecting on an incredible weekend with @mindscape.audio, @maxcoopermax and our second 24HRS w/ @vbx.nu 🥵

We’re ready to do it all over again this weekend:
Friday [night] @die.rakete.ams
Saturday [day] @colinbenders @perctrax @lobster.nl @lauravanhal_ @meganleber 
Saturday [night] @noartmusic 
Sunday [day] @noartmusic 

📸 @martijnkuyvenhoven",2024-07-22T15:05:01+0000,https://www.facebook.com/1171958854934672/posts/1023059329824626,1321
425421338250110_1007407751389784,"Take a closer look into the Mindscape concept with VNTM. For their second event at Lofi they have invited Mathew Johnson, Recondite, Marino Canal & Just Lauren.

Join us on Friday, July 19th for a special journey!

Tickets: https://eventix.shop/jtnjjwqn",2024-07-02T14:31:49+0000,https://www.facebook.com/1171958854934672/videos/1425774578084684,1012
425421338250110_1513814439568214,,2024-07-01T08:39:49+0000,https://www.facebook.com/1171958854934672/posts/1513814439568214?substory_index=1513814439568214,1658
425421338250110_1001179972012562,"Fasten your seat belts, TLM Airlines is set to land in our radiant Courtyard on Saturday, September 14th. The ground speed could reach up to peak BPMs and the total flight time is set to be 9-hours. 🛬

Pre-register now: https://bit.ly/3VpvVvw

The pre-sale starts this Wednesday, June 26 at 12:00 PM.",2024-06-24T10:18:18+0000,https://www.facebook.com/1171958854934672/videos/452644720718151,918
425421338250110_993422452010578,,2024-06-24T10:05:21+0000,https://www.facebook.com/events/993422452010578/,1381
425421338250110_1124867025476202,,2024-06-20T14:01:12+0000,https://www.facebook.com/events/1124867025476202/,1196
425421338250110_991140169683209,"Only 5 more nights of sleep ‘till we open our doors for the first non-stop 24hrs with Festimi. A special occasion for us all that we like to celebrate with some exciting extras throughout the night and day. Check them in the swipes. 🧡

Join us around the clock, or somewhere in the loop. Make sure to claim your spot in time.",2024-06-10T14:57:27+0000,https://www.facebook.com/1171958854934672/posts/991140169683209,1570
425421338250110_3778398965813033,,2024-06-06T14:13:30+0000,https://www.facebook.com/events/3778398965813033/,1200
425421338250110_988147689982457,"Whether through walk-through light installations, immersive live A/V, or club-ready techno, Max Cooper’s seminal electronic explorations makes use of readily available technology whilst referencing that which came before it. 

We’re excited to bring him to our Courtyard for a DJ set on July 20th, along with Nadia Struiwigh & Jasmín. 

Tickets available now: https://eventix.shop/r629g3rx",2024-06-06T10:11:50+0000,https://www.facebook.com/1171958854934672/posts/988147689982457,1641
